Date,price
2013-03-08,132.35
2013-03-07,130.25
2013-03-06,130.15
2013-03-05,131.27
2013-03-04,125.99
2013-03-01,126.82
2013-02-28,123.78
2013-02-27,126.38
2013-02-26,126.13
2013-02-25,125.99
2013-02-22,128.83
2013-02-21,128.14
2013-02-20,129.22
2013-02-19,129.22
2013-02-18,129.07
2013-02-15,130.39
2013-02-14,130.88
2013-02-13,130.69
2013-02-12,130.98
2013-02-11,128.09
2013-02-08,128.38
2013-02-07,129.02
2013-02-06,130.25
2013-02-05,131.08
2013-02-04,131.03
2013-02-01,130.88
2013-01-31,129.95
2013-01-30,127.21
2013-01-29,127.85
2013-01-28,128.68
2013-01-25,126.48
2013-01-24,124.86
2013-01-23,126.13
2013-01-22,127.06
2013-01-21,125.4
2013-01-18,126.28
2013-01-17,126.48
2013-01-16,126.33
2013-01-15,126.03
2013-01-14,126.08
2013-01-11,123.44
2013-01-10,125.4
2013-01-09,125.1
2013-01-08,126.28
2013-01-07,125.25
2013-01-04,125.35
2013-01-03,126.08
2013-01-02,127.01
2013-01-01,126.72
2012-12-31,126.23
2012-12-28,126.43
2012-12-27,124.91
2012-12-26,127.11
2012-12-25,126.38
2012-12-24,126.38
2012-12-21,125.59
2012-12-20,126.28
2012-12-19,125.74
2012-12-18,127.21
2012-12-17,126.43
2012-12-14,127.21
2012-12-13,127.41
2012-12-12,126.87
2012-12-11,128.34
2012-12-10,128.29
2012-12-07,127.36
2012-12-06,127.21
2012-12-05,127.26
2012-12-04,126.57
2012-12-03,126.38
2012-11-30,125.4
2012-11-29,123.29
2012-11-28,121.77
2012-11-27,121.77
2012-11-26,121.58
2012-11-23,119.62
2012-11-22,120.31
2012-11-21,121.92
2012-11-20,121.29
2012-11-19,122.36
2012-11-16,123
2012-11-15,126.48
2012-11-14,122.7
2012-11-13,122.7
2012-11-12,122.7
2012-11-09,125.35
2012-11-08,126.13
2012-11-07,125.79
2012-11-06,124.81
2012-11-05,124.66
2012-11-02,122.36
2012-11-01,121.92
2012-10-31,121.77
2012-10-30,121.38
2012-10-29,122.06
2012-10-26,129.37
2012-10-25,129.37
2012-10-24,129.57
2012-10-23,129.57
2012-10-22,127.08
2012-10-19,126.84
2012-10-18,128.4
2012-10-17,128.69
2012-10-16,131.12
2012-10-15,131.08
2012-10-12,131.81
2012-10-11,127.18
2012-10-10,126.3
2012-10-09,127.86
2012-10-08,128.64
2012-10-05,129.47
2012-10-04,125.62
2012-10-03,125.52
2012-10-02,124.7
2012-10-01,124.7
2012-09-28,124.7
2012-09-27,120.9
2012-09-26,121.04
2012-09-25,121.29
2012-09-24,121.63
2012-09-21,122.26
2012-09-20,120.9
2012-09-19,121.53
2012-09-18,121.53
2012-09-17,121.14
2012-09-14,123.96
2012-09-13,123.77
2012-09-12,125.33
2012-09-11,127.47
2012-09-10,126.01
2012-09-07,125.18
2012-09-06,124.31
2012-09-05,124.26
2012-09-04,124.65
2012-09-03,121.77
2012-08-31,119.39
2012-08-30,120.65
2012-08-29,121.63
2012-08-28,118.56
2012-08-27,119.73
2012-08-24,119.87
2012-08-23,116.41
2012-08-22,116.27
2012-08-21,116.17
2012-08-20,116.17
2012-08-17,116.17
2012-08-16,115
2012-08-15,119.24
2012-08-14,119.24
2012-08-13,120.21
2012-08-10,116.9
2012-08-09,117.15
2012-08-08,116.66
2012-08-07,117.24
2012-08-06,116.07
2012-08-03,118.36
2012-08-02,117.24
2012-08-01,117.68
2012-07-31,116.22
2012-07-30,117.49
2012-07-27,115.64
2012-07-26,113.98
2012-07-25,112.71
2012-07-24,115.25
2012-07-23,114.81
2012-07-20,115.29
2012-07-19,112.37
2012-07-18,112.62
2012-07-17,112.47
2012-07-16,110.42
2012-07-13,111.59
2012-07-12,112.08
2012-07-11,112.42
2012-07-10,111.84
2012-07-09,112.03
2012-07-06,112.13
2012-07-05,112.08
2012-07-04,111.15
2012-07-03,110.03
2012-07-02,110.81
2012-06-29,111.59
2012-06-28,110.96
2012-06-27,110.13
2012-06-26,109.64
2012-06-25,107.81
2012-06-22,108.29
2012-06-21,109.21
2012-06-20,106.55
2012-06-19,105.43
2012-06-18,104.56
2012-06-15,107.27
2012-06-14,106.31
2012-06-13,106.21
2012-06-12,102.72
2012-06-11,101.47
2012-06-08,100.16
2012-06-07,102.24
2012-06-06,103.6
2012-06-05,98.85
2012-06-04,99.29
2012-06-01,99.87
2012-05-31,100.93
2012-05-30,100.6
2012-05-29,101.18
2012-05-28,101.56
2012-05-25,100.6
2012-05-24,101.32
2012-05-23,101.13
2012-05-22,101.52
2012-05-21,101.32
2012-05-18,102.43
2012-05-17,101.18
2012-05-16,100.93
2012-05-15,102.29
2012-05-14,104.52
2012-05-11,101.32
2012-05-10,102.48
2012-05-09,102.87
2012-05-08,102.24
2012-05-07,104.13
2012-05-04,103.45
2012-05-03,102.34
2012-05-02,106.4
2012-05-01,108.19
2012-04-30,108.24
2012-04-27,106.06
2012-04-26,107.27
2012-04-25,108.63
2012-04-24,107.76
2012-04-23,108
2012-04-20,109.11
2012-04-19,109.26
2012-04-18,107.56
2012-04-17,107.18
2012-04-16,108
2012-04-13,105.43
2012-04-12,106.16
2012-04-11,102.19
2012-04-10,101.9
2012-04-09,101.22
2012-04-06,102.34
2012-04-05,102.34
2012-04-04,102.34
2012-04-03,102.58
2012-04-02,102.53
2012-03-30,103.16
2012-03-29,101.81
2012-03-28,100.02
2012-03-27,102.48
2012-03-26,101.47
2012-03-23,102.97
2012-03-22,102.39
2012-03-21,102.58
2012-03-20,102.05
2012-03-19,101.03
2012-03-16,99.77
2012-03-15,100.4
2012-03-14,99.87
2012-03-13,99.19
2012-03-12,99.14
2012-03-09,99.68
2012-03-08,99.72
2012-03-07,100.5
2012-03-06,99.63
2012-03-05,100.55
2012-03-02,101.81
2012-03-01,99.72
2012-02-29,100.69
2012-02-28,100.02
2012-02-27,99.29
2012-02-24,99.72
2012-02-23,98.66
2012-02-22,101.52
2012-02-21,101.66
2012-02-20,101.13
2012-02-17,101.13
2012-02-16,100.02
2012-02-15,99.82
2012-02-14,99.97
2012-02-13,97.69
2012-02-10,99.72
2012-02-09,95.13
2012-02-08,95.56
2012-02-07,96.29
2012-02-06,96.29
2012-02-03,94.74
2012-02-02,93.87
2012-02-01,93.19
2012-01-31,91.16
2012-01-30,89.52
2012-01-27,90.97
2012-01-26,90.97
2012-01-25,90.97
2012-01-24,91.84
2012-01-23,92.22
2012-01-20,92.66
2012-01-19,93.48
2012-01-18,93.29
2012-01-17,93.87
2012-01-16,92.81
2012-01-13,93.87
2012-01-12,93.43
2012-01-11,93.87
2012-01-10,94.35
2012-01-09,94.6
2012-01-06,95.61
2012-01-05,96.82
2012-01-04,97.84
2012-01-03,97.64
2012-01-02,97.21
2011-12-30,96.24
2011-12-29,98.27
2011-12-28,101.22
2011-12-27,99.34
2011-12-26,97.64
2011-12-23,97.16
2011-12-22,95.81
2011-12-21,96.58
2011-12-20,94.06
2011-12-19,93.29
2011-12-16,92.71
2011-12-15,94.74
2011-12-14,93.58
2011-12-13,93.29
2011-12-12,93.14
2011-12-09,92.42
2011-12-08,94.4
2011-12-07,93.29
2011-12-06,92.66
2011-12-05,92.66
2011-12-02,92.32
2011-12-01,91.21
2011-11-30,92.22
2011-11-29,92.85
2011-11-28,92.95
2011-11-25,92.61
2011-11-24,93.24
2011-11-23,94.79
2011-11-22,97.6
2011-11-21,95.81
2011-11-18,93.82
2011-11-17,91.55
2011-11-16,92.37
2011-11-15,94.26
2011-11-14,96.72
2011-11-11,95.56
2011-11-09,95.61
2011-11-08,96.48
2011-11-04,96.58
2011-11-03,96.24
2011-11-02,96.19
2011-11-01,96
2011-10-31,97.49
2011-10-28,96.77
2011-10-26,93.98
2011-10-25,91.91
2011-10-24,93.93
2011-10-21,95.04
2011-10-20,94.41
2011-10-19,95.57
2011-10-18,93.69
2011-10-17,95.71
2011-10-14,96.39
2011-10-13,96.14
2011-10-12,96.63
2011-10-11,96.53
2011-10-10,96.14
2011-10-07,96.91
2011-10-05,96.24
2011-10-04,97.83
2011-10-03,99.22
2011-09-30,99.13
2011-09-29,98.5
2011-09-28,98.5
2011-09-27,98.74
2011-09-26,97.78
2011-09-23,98.84
2011-09-22,100.19
2011-09-21,102.98
2011-09-20,100.62
2011-09-19,99.85
2011-09-16,98.98
2011-09-15,102.54
2011-09-14,103.8
2011-09-13,102.35
2011-09-12,105.14
2011-09-09,105.38
2011-09-08,104.37
2011-09-07,103.03
2011-09-06,102.59
2011-09-05,103.75
2011-09-02,107.98
2011-08-30,106.83
2011-08-29,105.53
2011-08-26,103.94
2011-08-25,103.17
2011-08-24,102.5
2011-08-23,101.2
2011-08-22,102.98
2011-08-19,100.04
2011-08-18,101.29
