Date,price
2012-09-28,1336.96
2012-09-27,1317.61
2012-09-26,1298.85
2012-09-25,1308.35
2012-09-24,1340.97
2012-09-21,1298.5
2012-09-20,1269.94
2012-09-19,1263.06
2012-09-18,1263.06
2012-09-17,1266.38
2012-09-14,1248.36
2012-09-13,1198.37
2012-09-12,1207.88
2012-09-11,1201.59
2012-09-10,1193.92
2012-09-07,1192.83
2012-09-06,1171.5
2012-09-05,1162.64
2012-09-04,1162.79
2012-09-03,1150.76
2012-08-31,1131.75
2012-08-30,1132.05
2012-08-29,1156.01
2012-08-28,1152.69
2012-08-27,1156.01
2012-08-24,1178.28
2012-08-23,1169.07
2012-08-22,1171.2
2012-08-21,1175.9
2012-08-20,1165.66
2012-08-17,1165.66
2012-08-16,1160.76
2012-08-15,1172.93
2012-08-14,1172.93
2012-08-13,1165.56
2012-08-10,1146.72
2012-08-09,1126.07
2012-08-08,1121.44
2012-08-07,1128.18
2012-08-06,1119.03
2012-08-03,1102.51
2012-08-02,1106.93
2012-08-01,1107.18
2012-07-31,1116.28
2012-07-30,1101.57
2012-07-27,1094.74
2012-07-26,1090.41
2012-07-25,1084.9
2012-07-24,1088.79
2012-07-23,1062.28
2012-07-20,1128.72
2012-07-19,1099.02
2012-07-18,1206.53
2012-07-17,1176.62
2012-07-16,1183.61
2012-07-13,1164.57
2012-07-12,1176.03
2012-07-11,1183.71
2012-07-10,1200.58
2012-07-09,1168.31
2012-07-06,1195.61
2012-07-05,1220
2012-07-04,1201.17
2012-07-03,1172.15
2012-07-02,1159.21
2012-06-29,1150.61
2012-06-28,1102.51
2012-06-27,1103.34
2012-06-26,1094.98
2012-06-25,1095.67
2012-06-22,1084.06
2012-06-21,1071.03
2012-06-20,1058.78
2012-06-19,1073.1
2012-06-18,1073.93
2012-06-15,1088.69
2012-06-14,1062.42
2012-06-13,1089.62
2012-06-12,1125.82
2012-06-11,1092.33
2012-06-08,1105.65
2012-06-07,1124.54
2012-06-06,1089.82
2012-06-05,1061.34
2012-06-04,1050.03
2012-06-01,1057.26
2012-05-31,1082.24
2012-05-30,1132.21
2012-05-29,1109.88
2012-05-28,1085.49
2012-05-25,1100.69
2012-05-24,1125.72
2012-05-23,1134.23
2012-05-22,1135.07
2012-05-21,1189.02
2012-05-18,1147.56
2012-05-17,1185.58
2012-05-16,1172.59
2012-05-15,1197.38
2012-05-14,1228.56
2012-05-11,1215.04
2012-05-10,1241.2
2012-05-09,1279.96
2012-05-08,1284.63
2012-05-07,1289.4
2012-05-04,1260.33
2012-05-03,1268.89
2012-05-02,1311.09
2012-05-01,1351.76
2012-04-30,1349.4
2012-04-27,1359.88
2012-04-26,1359.33
2012-04-25,1359.48
2012-04-24,1341.43
2012-04-23,1355.01
2012-04-20,1367.94
2012-04-19,1368.48
2012-04-18,1330.37
2012-04-17,1320.23
2012-04-16,1320.33
2012-04-13,1301.1
2012-04-12,1290.92
2012-04-11,1251.63
2012-04-10,1254.92
2012-04-09,1262.35
2012-04-06,1294.17
2012-04-05,1294.17
2012-04-04,1294.17
2012-04-03,1288.12
2012-04-02,1316.64
2012-03-30,1328.4
2012-03-29,1284.48
2012-03-28,1267.22
2012-03-27,1252.86
2012-03-26,1276.22
2012-03-23,1285.17
2012-03-22,1308.53
2012-03-21,1340.89
2012-03-20,1335.97
2012-03-19,1339.81
2012-03-16,1351.86
2012-03-15,1344.04
2012-03-14,1349.45
2012-03-13,1345.86
2012-03-12,1315.37
2012-03-09,1319.4
2012-03-08,1293.53
2012-03-07,1287.14
2012-03-06,1309.81
2012-03-05,1293.68
2012-03-02,1308.78
2012-03-01,1293.53
2012-02-29,1234.27
2012-02-28,1248.82
2012-02-27,1236.43
2012-02-24,1264.22
2012-02-23,1258.46
2012-02-22,1284.97
2012-02-21,1288.32
2012-02-20,1299.92
2012-02-17,1299.92
2012-02-16,1337.35
2012-02-15,1281.48
2012-02-14,1246.95
2012-02-13,1205
2012-02-10,1224.23
2012-02-09,1249.22
2012-02-08,1245.77
2012-02-07,1226.54
2012-02-06,1232.25
2012-02-03,1220.54
2012-02-02,1197.72
2012-02-01,1194.92
2012-01-31,1167.28
2012-01-30,1173.77
2012-01-27,1190.84
2012-01-26,1161.43
2012-01-25,1161.43
2012-01-24,1139
2012-01-23,1141.66
2012-01-20,1085.44
2012-01-19,1111.46
2012-01-18,1083.77
2012-01-17,1090.21
2012-01-16,991.55
2012-01-13,961.06
2012-01-12,978.23
2012-01-11,971.73
2012-01-10,970.21
2012-01-09,955.16
2012-01-06,934.21
2012-01-05,918.17
2012-01-04,932.73
2012-01-03,937.21
2012-01-02,923.53
2011-12-30,903.27
2011-12-29,906.67
2011-12-28,943.6
2011-12-27,947.39
2011-12-26,953.63
2011-12-23,959.54
2011-12-22,950.04
2011-12-21,946.16
2011-12-20,901.16
2011-12-19,901.65
2011-12-16,916.31
2011-12-15,916.45
2011-12-14,932.14
2011-12-13,940.85
2011-12-12,942.52
2011-12-09,969.67
2011-12-08,959.93
2011-12-07,982.36
2011-12-06,983.19
2011-12-05,983.19
2011-12-02,976.11
2011-12-01,946.5
2011-11-30,956.24
2011-11-29,943.21
2011-11-28,949.6
2011-11-25,934.4
2011-11-24,972.77
2011-11-23,937.99
2011-11-22,943.85
2011-11-21,927.62
2011-11-18,925.21
2011-11-17,931.65
2011-11-16,975.18
2011-11-15,987.08
2011-11-14,1010.19
2011-11-11,1042.41
2011-11-09,1058.88
2011-11-08,1105.75
2011-11-04,1103.88
2011-11-03,1111.02
2011-11-02,1105.61
2011-11-01,1114.95
2011-10-31,1106.88
2011-10-28,1107.57
2011-10-26,1126.26
2011-10-25,1132.41
2011-10-24,1094.2
2011-10-21,1076.64
2011-10-20,1059.82
2011-10-19,1048.36
2011-10-18,1035.08
2011-10-17,1034.39
2011-10-14,1010.44
2011-10-13,1040.93
2011-10-12,1068.08
2011-10-11,1055.64
2011-10-10,1053.42
2011-10-07,1094.98
2011-10-05,1067.79
2011-10-04,1089.72
2011-10-03,1060.11
2011-09-30,1065.28
2011-09-29,1087.02
2011-09-28,1060.6
2011-09-27,1088.05
2011-09-26,1059.18
2011-09-23,1073.05
2011-09-22,1069.31
2011-09-21,1104.33
2011-09-20,1136.05
2011-09-19,1122.08
2011-09-16,1091.29
2011-09-15,1064.54
2011-09-14,1076.69
2011-09-13,1057.31
2011-09-12,1050.77
2011-09-09,1085.34
2011-09-08,1113.38
2011-09-07,1107.97
2011-09-06,1084.9
2011-09-05,1067.74
2011-09-02,1061.29
2011-08-30,1076.79
2011-08-29,1061.74
2011-08-26,1065.67
2011-08-25,1092.62
2011-08-24,1096.26
2011-08-23,1131.87
2011-08-22,1142.81
2011-08-19,1132.7
2011-08-18,1133.04
2011-08-17,1159.04
2011-08-16,1197.25
2011-08-12,1218.01
2011-08-11,1219.29
2011-08-10,1248.55
2011-08-09,1184.4
2011-08-08,1164.66
2011-08-05,1164.9
2011-08-04,1173.01
2011-08-03,1184.74
2011-08-02,1184.64
2011-08-01,1182.1
2011-07-29,1179.22
2011-07-28,1158.94
2011-07-27,1181.76
